attrInteger,attrInteger,attrInteger,attrInteger
1469190,685,146919000,1469191
1667319,535,166731900,1667320
1188237,644,118823700,1188238
448970,244,44897000,448971
1509308,905,150930800,1509298
1068020,818,106802000,1068021
1273269,934,127326900,1273270
784278,609,78427800,784279
768991,55,76899100,768992
1607782,733,160778200,1607783
1949057,769,194905700,1949058
109540,135,10954000,109541
1233018,638,123301800,1233019
1864894,769,186489400,1864895
818144,771,81814400,818145
280991,179,28099100,280992
413669,265,41366900,413670
383151,666,38315100,383152
663231,28,66323100,663232
125204,448,12520400,125205
958610,135,95861000,958611
1524938,602,152493800,1524939
1294077,254,129407700,1294078
1668908,271,166890800,1668909
653454,50,65345400,653455
15421,685,1542100,15422
877237,233,87723700,877238
1860521,682,186052100,1860522
15696,886,1569600,15697
71984,402,7198400,71985
1676018,817,167601800,1676019
1500739,14,150073900,1500740
1633140,35,163314000,1633141
1130090,307,113009000,1130091
380690,637,38069000,380691
158716,515,15871600,158717
88060,580,8806000,88061
1345962,607,134596200,1345952
182416,280,18241600,182417
491718,558,49171800,491719
1940635,207,194063500,1940636
677961,765,67796100,677962
1178516,728,117851600,1178517
1981972,341,198197200,1981973
834910,389,83491000,834911
1731124,993,173112400,1731125
1732456,567,173245600,1732457
1911114,744,191111400,1911115
1281072,374,128107200,1281073
256640,389,25664000,256641
696150,263,69615000,696151
958233,175,95823300,958234
1816957,783,181695700,1816958
1688169,469,168816900,1688170
489961,185,48996100,489962
938730,619,93873000,938731
1496364,727,149636400,1496365
728968,804,72896800,728969
604492,711,60449200,604493
1686638,347,168663800,1686639
1658562,693,165856200,1658563
1189551,315,118955100,1189552
542374,331,54237400,542375
237024,589,23702400,237025
1467581,244,146758100,1467582
1644786,520,164478600,1644787
197500,929,19750000,197490
1780605,369,178060500,1780606
588323,56,58832300,588324
1520851,726,152085100,1520852
1011913,854,101191300,1011914
1650544,628,165054400,1650545
601972,265,60197200,601973
902653,195,90265300,902654
1470853,181,147085300,1470854
1876903,536,187690300,1876904
478735,964,47873500,478736
774724,263,77472400,774725
610495,796,61049500,610496
1031654,174,103165400,1031655
750018,731,75001800,750019
1318750,218,131875000,1318751
1623207,394,162320700,1623208
674021,324,67402100,674022
552310,452,55231000,552311
1741198,181,174119800,1741199
349113,2,34911300,349114
1807784,51,180778400,1807785
812171,224,81217100,812172
711402,661,71140200,711403
1779894,640,177989400,1779895
918193,474,91819300,918194
1097236,842,109723600,1097237
1717466,529,171746600,1717467
305568,60,30556800,305569
652419,247,65241900,652420
1335907,818,133590700,1335908
465087,187,46508700,465088
1712071,790,171207100,1712072
1121697,10,112169700,1121698
1087073,184,108707300,1087074
1407356,469,140735600,1407357
1812483,20,181248300,1812484
209324,991,20932400,209325
1181610,692,118161000,1181611
1286906,674,128690600,1286907
42087,952,4208700,42088
80747,810,8074700,80748
191181,521,19118100,191182
220666,824,22066600,220667
1236730,602,123673000,1236731
505260,624,50526000,505261
383987,489,38398700,383988
865430,868,86543000,865431
239593,754,23959300,239594
961158,396,96115800,961159
418323,107,41832300,418324
20592,300,2059200,20593
152969,357,15296900,152970
1971265,203,197126500,1971266
281637,62,28163700,281638
263516,389,26351600,263517
112652,818,11265200,112653
1853558,806,185355800,1853559
960925,280,96092500,960926
920688,471,92068800,920689
323654,108,32365400,323655
290878,579,29087800,290879
1343849,106,134384900,1343850
241632,808,24163200,241633
1755575,7,175557500,1755576
1894203,357,189420300,1894204
1200197,582,120019700,1200198
1858590,972,185859000,1858591
474895,742,47489500,474896
937506,306,93750600,937507
451631,363,45163100,451632
518783,535,51878300,518784
495277,37,49527700,495278
845538,948,84553800,845539
633748,497,63374800,633749
1741762,627,174176200,1741763
1600364,371,160036400,1600365
1238845,452,123884500,1238846
323317,255,32331700,323318
67643,5,6764300,67644
1037269,245,103726900,1037270
1320825,953,132082500,1320826
574093,56,57409300,574094
313365,633,31336500,313366
1061393,881,106139300,1061394
1885426,468,188542600,1885427
1564455,703,156445500,1564456
681283,557,68128300,681284
1595294,694,159529400,1595295
1840158,962,184015800,1840159
885925,261,88592500,885926
1362083,696,136208300,1362084
364583,84,36458300,364584
1370268,473,137026800,1370269
979314,358,97931400,979315
1441762,349,144176200,1441763
1149026,885,114902600,1149027
844684,814,84468400,844685
55220,693,5522000,55210
126342,563,12634200,126343
1465857,125,146585700,1465858
719752,867,71975200,719753
661082,468,66108200,661083
981602,690,98160200,981603
1266810,950,126681000,1266811
641996,493,64199600,641997
1341668,161,134166800,1341669
904880,576,90488000,904881
74998,593,7499800,74999
1343971,490,134397100,1343972
703383,744,70338300,703384
1056815,974,105681500,1056816
1142058,149,114205800,1142059
1763482,584,176348200,1763483
507937,97,50793700,507938
766678,912,76667800,766679
1988287,810,198828700,1988288
338796,275,33879600,338797
1654629,888,165462900,1654630
1192322,475,119232200,1192323
133152,771,13315200,133153
1541294,458,154129400,1541295
977285,543,97728500,977286
217082,452,21708200,217083
1340212,29,134021200,1340213
146377,731,14637700,146378
607340,214,60734000,607341
1202931,887,120293100,1202932
17210,357,1721000,17211
209093,767,20909300,209094
1870576,232,187057600,1870577
427064,301,42706400,427065
1036168,90,103616800,1036169
450931,392,45093100,450932
1245747,35,124574700,1245748
1611265,411,161126500,1611266
1031397,518,103139700,1031398
1683092,157,168309200,1683082
127666,635,12766600,127667
588402,817,58840200,588403
1627635,514,162763500,1627636
853023,153,85302300,853024
443193,528,44319300,443194
1302533,628,130253300,1302534
1202806,552,120280600,1202807
1552839,898,155283900,1552840
397012,535,39701200,397013
1391830,5,139183000,1391831
340844,718,34084400,340845
63747,283,6374700,63748
574137,529,57413700,574138
1104466,443,110446600,1104467
1650843,224,165084300,1650844
394061,861,39406100,394062
174441,727,17444100,174442
1679524,849,167952400,1679525
1775880,449,177588000,1775881
1348072,848,134807200,1348073
537948,93,53794800,537949
967406,370,96740600,967407
1530001,478,153000100,1530002
1148121,593,114812100,1148122
249961,620,24996100,249962
1965882,787,196588200,1965883
1760914,375,176091400,1760915
1643813,82,164381300,1643814
1011511,818,101151100,1011512
79905,419,7990500,79906
98355,170,9835500,98356
1762469,255,176246900,1762470
97976,349,9797600,97977
1437626,444,143762600,1437627
460181,342,46018100,460182
1104051,309,110405100,1104052
913979,391,91397900,913980
1432990,645,143299000,1432991
616116,993,61611600,616117
217290,353,21729000,217291
1022856,365,102285600,1022857
397061,709,39706100,397062
1316761,518,131676100,1316762
730893,271,73089300,730894
1803500,753,180350000,1803501
1457158,280,145715800,1457148
584583,728,58458300,584584
1830175,430,183017500,1830176
946837,733,94683700,946838
1497194,979,149719400,1497195
513092,106,51309200,513093
253635,586,25363500,253636
250267,221,25026700,250268
1991913,635,199191300,1991914
1547844,151,154784400,1547845
60601,47,6060100,60602
1947342,915,194734200,1947343
1004904,269,100490400,1004905
1959423,661,195942300,1959424
1892978,269,189297800,1892979
962078,792,96207800,962079
32730,715,3273000,32731
1255215,34,125521500,1255216
744501,805,74450100,744502
800505,525,80050500,800506
946493,997,94649300,946494
1478584,164,147858400,1478585
1754605,277,175460500,1754606
89202,693,8920200,89203
725604,98,72560400,725605
1102514,583,110251400,1102515
107445,186,10744500,107446
1377228,763,137722800,1377229
1843613,244,184361300,1843614
1322082,585,132208200,1322083
1843088,835,184308800,1843089
1155787,606,115578700,1155788
129162,178,12916200,129163
1468560,574,146856000,1468561
1698873,826,169887300,1698874
1027087,241,102708700,1027088
149554,303,14955400,149555
1651611,891,165161100,1651612
1007329,113,100732900,1007330
1617021,895,161702100,1617022
1421605,624,142160500,1421606
922381,163,92238100,922382
615966,600,61596600,615967
713447,437,71344700,713448
1681587,603,168158700,1681588
1072027,782,107202700,1072028
807331,736,80733100,807332
1391190,82,139119000,1391191
1163599,153,116359900,1163600
1577189,601,157718900,1577190
492599,592,49259900,492600
1633891,916,163389100,1633892
944366,250,94436600,944367
1246626,997,124662600,1246616
1237147,247,123714700,1237148
294652,869,29465200,294653
1176865,56,117686500,1176866
1065552,27,106555200,1065553
285099,405,28509900,285100
1294852,629,129485200,1294853
1836929,135,183692900,1836930
1008311,393,100831100,1008312
415821,818,41582100,415822
1539748,734,153974800,1539749
1148600,848,114860000,1148601
1312170,934,131217000,1312171
493664,926,49366400,493665
1420850,119,142085000,1420851
111131,67,11113100,111132
1497867,353,149786700,1497868
1669390,815,166939000,1669391
1895631,908,189563100,1895632
880900,349,88090000,880901
637668,270,63766800,637669
847752,777,84775200,847753
135489,43,13548900,135490
993400,308,99340000,993401
1831297,428,183129700,1831298
946618,606,94661800,946619
551073,235,55107300,551074
1193974,408,119397400,1193975
673048,523,67304800,673049
1830892,529,183089200,1830893
1611730,713,161173000,1611731
413767,846,41376700,413768
1576286,795,157628600,1576287
1295417,653,129541700,1295418
1671309,13,167130900,1671310
415360,597,41536000,415361
1684147,372,168414700,1684148
936723,645,93672300,936724
754020,641,75402000,754021
385362,201,38536200,385363
643440,401,64344000,643441
1261465,179,126146500,1261466
452184,218,45218400,452185
388091,352,38809100,388092
1206183,483,120618300,1206184
275127,108,27512700,275128
609410,69,60941000,609411
1561017,735,156101700,1561018
907335,949,90733500,907336
960725,208,96072500,960726
1626270,70,162627000,1626271
883102,412,88310200,883103
1566975,399,156697500,1566976
1148934,575,114893400,1148935
1892576,175,189257600,1892577
1416353,297,141635300,1416354
621250,288,62125000,621251
613606,940,61360600,613607
562486,711,56248600,562487
85474,267,8547400,85475
1688268,362,168826800,1688269
448052,635,44805200,448053
1859550,620,185955000,1859551
1423702,733,142370200,1423703
124792,992,12479200,124793
1804304,839,180430400,1804305
1925778,856,192577800,1925779
1642267,483,164226700,1642268
25734,709,2573400,25735
1076382,342,107638200,1076383
876963,556,87696300,876964
1489099,476,148909900,1489100
1613195,840,161319500,1613196
1900291,138,190029100,1900292
603104,10,60310400,603105
87045,133,8704500,87046
1146366,431,114636600,1146367
1062190,7,106219000,1062191
1335559,130,133555900,1335560
594952,791,59495200,594953
1403830,510,140383000,1403831
1832231,755,183223100,1832232
1610524,306,161052400,1610525
1274746,732,127474600,1274747
741239,208,74123900,741240
1280936,262,128093600,1280937
533394,411,53339400,533395
969872,111,96987200,969873
790838,897,79083800,790839
1442354,320,144235400,1442355
101669,480,10166900,101670
1924425,341,192442500,1924426
1257738,561,125773800,1257739
935968,439,93596800,935969
903394,824,90339400,903395
1210519,129,121051900,1210520
5074,753,507400,5075
1968084,926,196808400,1968085
1916967,350,191696700,1916968
1687753,668,168775300,1687754
226295,544,22629500,226296
1566969,733,156696900,1566970
1049269,59,104926900,1049270
606216,502,60621600,606217
917579,979,91757900,917580
1955775,245,195577500,1955776
965055,675,96505500,965056
1569067,430,156906700,1569068
1719894,572,171989400,1719895
334031,419,33403100,334032
1100179,604,110017900,1100180
140161,355,14016100,140162
320676,105,32067600,320677
281325,398,28132500,281326
1566684,542,156668400,1566685
724051,297,72405100,724052
353283,135,35328300,353284
809261,763,80926100,809262
1301087,465,130108700,1301088
485602,23,48560200,485603
355180,577,35518000,355181
1740922,101,174092200,1740923
1733710,678,173371000,1733711
1086415,627,108641500,1086416
1820209,666,182020900,1820210
1917059,634,191705900,1917060
307914,554,30791400,307915
1265222,448,126522200,1265223
310906,703,31090600,310907
1497873,569,149787300,1497874
1845948,895,184594800,1845949
456931,440,45693100,456932
1530756,710,153075600,1530757
191251,98,19125100,191252
559293,198,55929300,559294
524407,151,52440700,524408
367418,76,36741800,367419
1154388,877,115438800,1154389
1991370,276,199137000,1991371
1314544,430,131454400,1314545
1583496,197,158349600,1583497
689260,753,68926000,689261
227186,930,22718600,227187
337074,276,33707400,337075
569532,172,56953200,569533
947976,476,94797600,947977
899255,177,89925500,899256
1721525,799,172152500,1721526
330147,924,33014700,330148
466497,402,46649700,466498
1043675,536,104367500,1043676
1094483,830,109448300,1094484
1894088,780,189408800,1894089
38086,361,3808600,38087
1328560,753,132856000,1328561
1043223,472,104322300,1043224
564673,934,56467300,564674
1544565,475,154456500,1544566
1333355,823,133335500,1333356
1165617,659,116561700,1165618
576281,380,57628100,576282
1680185,41,168018500,1680186
883111,270,88311100,883112
673136,567,67313600,673137
139601,119,13960100,139602
478378,509,47837800,478379
1013508,31,101350800,1013509
276785,859,27678500,276786
584047,576,58404700,584048
405670,614,40567000,405671
706193,526,70619300,706194
1969242,679,196924200,1969243
1476709,73,147670900,1476710
1930808,304,193080800,1930809
654807,221,65480700,654808
1139210,563,113921000,1139211
301021,868,30102100,301022
783790,594,78379000,783791
1419540,535,141954000,1419541
347366,90,34736600,347367
1451617,250,145161700,1451618
1342399,537,134239900,1342400
1412604,531,141260400,1412605
521590,150,52159000,521591
1753285,768,175328500,1753286
575701,999,57570100,575702
839182,405,83918200,839183
1575327,841,157532700,1575328
1131487,932,113148700,1131488
877143,551,87714300,877144
103520,154,10352000,103521
372431,297,37243100,372432
541678,309,54167800,541679
507940,774,50794000,507930
905549,181,90554900,905550
1231598,340,123159800,1231599
1887058,258,188705800,1887059
934972,496,93497200,934973
553581,348,55358100,553582
131923,274,13192300,131924
798218,13,79821800,798219
1845217,968,184521700,1845218
719735,401,71973500,719736
401853,998,40185300,401854
293164,784,29316400,293165
1781719,761,178171900,1781720
154848,813,15484800,154849
315819,290,31581900,315820
1363654,287,136365400,1363655
1251819,550,125181900,1251820
1697057,85,169705700,1697058
468532,835,46853200,468533
108779,693,10877900,108780
1410547,197,141054700,1410548
638333,685,63833300,638334
25042,137,2504200,25043
896063,190,89606300,896064
1279259,955,127925900,1279260
210365,76,21036500,210355
1649663,237,164966300,1649664
1638133,14,163813300,1638134
878176,454,87817600,878177
1431974,703,143197400,1431964
80661,22,8066100,80662
1861448,40,186144800,1861449
131393,536,13139300,131394
1889678,46,188967800,1889679
47171,159,4717100,47172
748456,538,74845600,748457
548190,904,54819000,548191
944650,161,94465000,944651
452478,301,45247800,452479
406023,691,40602300,406024
667969,926,66796900,667970
969173,94,96917300,969174
50355,48,5035500,50356
582036,315,58203600,582037
1879821,736,187982100,1879822
1994135,861,199413500,1994136
823271,465,82327100,823272
498097,473,49809700,498098
1469518,294,146951800,1469519
166132,103,16613200,166133
1497939,930,149793900,1497940
56089,9,5608900,56090
939551,421,93955100,939552
1290661,716,129066100,1290662
626613,895,62661300,626614
1978189,999,197818900,1978190
1460723,630,146072300,1460724
181089,666,18108900,181090
444579,69,44457900,444580
271644,496,27164400,271645
6033,88,603300,6034
1944897,318,194489700,1944898
841616,265,84161600,841617
445183,800,44518300,445184
1910338,967,191033800,1910339
126049,959,12604900,126050
505015,498,50501500,505016
284359,207,28435900,284360
348245,278,34824500,348246
98719,788,9871900,98720
1971676,70,197167600,1971677
198112,262,19811200,198113
596796,480,59679600,596797
1782776,553,178277600,1782777
1424365,734,142436500,1424366
282817,877,28281700,282818
904204,305,90420400,904205
842973,98,84297300,842974
1461149,948,146114900,1461150
1008577,818,100857700,1008578
1396762,873,139676200,1396763
1994335,657,199433500,1994336
506238,752,50623800,506239
449519,932,44951900,449520
30440,617,3044000,30441
128217,222,12821700,128218
1379773,839,137977300,1379774
1678743,156,167874300,1678744
1660754,599,166075400,1660755
1080299,299,108029900,1080300
614823,600,61482300,614824
1671529,91,167152900,1671530
415979,574,41597900,415980
947044,881,94704400,947045
252787,288,25278700,252788
1965534,588,196553400,1965535
1602191,70,160219100,1602181
575890,783,57589000,575891
1959485,878,195948500,1959486
225196,712,22519600,225197
1442033,919,144203300,1442034
822297,795,82229700,822298
182745,479,18274500,182746
1761746,728,176174600,1761747
1724339,244,172433900,1724340
1533020,921,153302000,1533021
476847,968,47684700,476848
486153,87,48615300,486154
386908,1,38690800,386909
1581879,434,158187900,1581880
1549229,95,154922900,1549230
1547034,262,154703400,1547035
31187,491,3118700,31188
1889359,864,188935900,1889360
1811615,167,181161500,1811616
221705,502,22170500,221706
1858071,449,185807100,1858072
1732738,644,173273800,1732739
1783003,432,178300300,1783004
316737,169,31673700,316738
858913,487,85891300,858914
528923,431,52892300,528924
611910,424,61191000,611911
1490976,563,149097600,1490977
1721975,484,172197500,1721976
1977396,956,197739600,1977397
601293,357,60129300,601294
843173,160,84317300,843174
1673145,119,167314500,1673146
1586541,324,158654100,1586542
1194086,72,119408600,1194087
1303261,370,130326100,1303262
323463,617,32346300,323464
1332650,254,133265000,1332651
205932,242,20593200,205933
347991,464,34799100,347992
1102774,73,110277400,1102775
1263341,303,126334100,1263342
1026114,764,102611400,1026115
781354,76,78135400,781355
318509,392,31850900,318510
832697,110,83269700,832687
972300,906,97230000,972301
1340924,715,134092400,1340925
1964376,379,196437600,1964377
1931404,477,193140400,1931405
1477632,154,147763200,1477633
1381192,90,138119200,1381193
603900,196,60390000,603901
1019509,488,101950900,1019499
1647307,436,164730700,1647308
1042025,759,104202500,1042026
692646,455,69264600,692647
59298,420,5929800,59299
475033,821,47503300,475034
1175393,5,117539300,1175394
1162406,47,116240600,1162407
857349,149,85734900,857350
1606198,120,160619800,1606199
1064985,334,106498500,1064986
1172829,25,117282900,1172830
1977093,399,197709300,1977094
1501382,944,150138200,1501383
94633,391,9463300,94634
1308201,436,130820100,1308202
992816,635,99281600,992817
807272,220,80727200,807273
1580380,396,158038000,1580381
730387,36,73038700,730388
1836813,418,183681300,1836814
1693420,219,169342000,1693421
1231930,411,123193000,1231931
274126,812,27412600,274127
567082,817,56708200,567083
318164,982,31816400,318165
213581,157,21358100,213582
1305160,350,130516000,1305161
144377,908,14437700,144378
205110,851,20511000,205111
1817849,858,181784900,1817850
454774,51,45477400,454775
87180,182,8718000,87181
1726824,843,172682400,1726825
1961196,249,196119600,1961197
391149,385,39114900,391150
521319,937,52131900,521320
422697,925,42269700,422698
988611,814,98861100,988612
217326,266,21732600,217327
384293,681,38429300,384294
1933080,467,193308000,1933081
1309737,528,130973700,1309738
1249925,571,124992500,1249926
162476,124,16247600,162477
386976,911,38697600,386977
219919,863,21991900,219920
600086,562,60008600,600087
74190,73,7419000,74191
855889,152,85588900,855890
976738,599,97673800,976739
510213,348,51021300,510214
548802,696,54880200,548803
232485,427,23248500,232486
1972804,892,197280400,1972805
1558671,701,155867100,1558672
1372362,733,137236200,1372352
563935,371,56393500,563936
1349669,393,134966900,1349670
1377180,744,137718000,1377181
312468,843,31246800,312469
448698,929,44869800,448699
1527826,468,152782600,1527827
1892523,868,189252300,1892524
1857121,372,185712100,1857122
1888843,914,188884300,1888844
1556369,801,155636900,1556370
706646,990,70664600,706647
1806614,259,180661400,1806615
717883,310,71788300,717884
119187,563,11918700,119188
1677218,676,167721800,1677219
1693115,588,169311500,1693116
1909730,313,190973000,1909731
1623092,563,162309200,1623093
1638611,883,163861100,1638612
1720160,492,172016000,1720161
397068,501,39706800,397069
1750282,604,175028200,1750283
802633,760,80263300,802634
957443,238,95744300,957444
764551,227,76455100,764552
1833672,938,183367200,1833673
1964100,983,196410000,1964101
1848275,764,184827500,1848276
731163,387,73116300,731164
1449058,64,144905800,1449059
1692151,309,169215100,1692152
515750,198,51575000,515751
172892,564,17289200,172893
1086937,56,108693700,1086938
1209738,446,120973800,1209739
407238,354,40723800,407239
1973328,744,197332800,1973329
1016391,495,101639100,1016392
1116437,774,111643700,1116438
1639662,824,163966200,1639663
1630182,312,163018200,1630183
1486837,843,148683700,1486838
255179,553,25517900,255180
1692096,524,169209600,1692097
1233632,634,123363200,1233633
1623828,525,162382800,1623829
233549,769,23354900,233550
252890,959,25289000,252891
1542371,14,154237100,1542372
887382,390,88738200,887383
75576,443,7557600,75566
1778405,173,177840500,1778406
946748,907,94674800,946749
118658,721,11865800,118659
1058188,362,105818800,1058189
1602301,514,160230100,1602291
1989391,337,198939100,1989392
567236,715,56723600,567237
610862,762,61086200,610863
133739,72,13373900,133740
1751714,535,175171400,1751715
870328,10,87032800,870329
21333,662,2133300,21334
728747,892,72874700,728748
214897,806,21489700,214898
1530672,624,153067200,1530673
134471,121,13447100,134472
1960500,70,196050000,1960501
1056290,836,105629000,1056291
1634440,610,163444000,1634441
1536940,794,153694000,1536941
1240848,629,124084800,1240849
1926770,380,192677000,1926771
1897943,332,189794300,1897944
1962637,667,196263700,1962638
1178311,263,117831100,1178312
1452957,605,145295700,1452958
427679,843,42767900,427680
1410022,874,141002200,1410023
95312,421,9531200,95313
1742389,752,174238900,1742390
172620,420,17262000,172621
920152,317,92015200,920153
1414476,499,141447600,1414477
1323779,784,132377900,1323780
967503,258,96750300,967504
359290,818,35929000,359280
400931,862,40093100,400932
788449,68,78844900,788450
1410629,122,141062900,1410630
445500,353,44550000,445501
686156,733,68615600,686157
1621963,349,162196300,1621964
1452295,970,145229500,1452296
896455,579,89645500,896456
999860,861,99986000,999861
214817,810,21481700,214818
1263569,591,126356900,1263570
887477,918,88747700,887478
1113159,612,111315900,1113160
740989,260,74098900,740990
1423085,129,142308500,1423086
1641343,108,164134300,1641344
106054,132,10605400,106055
1221290,905,122129000,1221291
687283,524,68728300,687284
1983722,740,198372200,1983723
1394953,569,139495300,1394954
629199,129,62919900,629200
339177,672,33917700,339178
328771,21,32877100,328772
814174,921,81417400,814175
321886,298,32188600,321887
553408,241,55340800,553409
769371,221,76937100,769372
484485,141,48448500,484486
1712287,681,171228700,1712288
888550,994,88855000,888551
271840,813,27184000,271841
770125,341,77012500,770126
243160,817,24316000,243161
1694890,332,169489000,1694891
1106843,437,110684300,1106844
1771217,299,177121700,1771218
503727,432,50372700,503728
22177,313,2217700,22178
166813,66,16681300,166814
169941,449,16994100,169942
274798,897,27479800,274799
73223,90,7322300,73224
1139543,772,113954300,1139544
333384,550,33338400,333385
658439,999,65843900,658440
1577888,809,157788800,1577889
565157,869,56515700,565158
1310596,397,131059600,1310597
1916892,244,191689200,1916893
1106761,164,110676100,1106762
470834,276,47083400,470835
501966,574,50196600,501967
1856610,995,185661000,1856611
494485,506,49448500,494486
559249,665,55924900,559250
1363543,545,136354300,1363544
1877204,980,187720400,1877205
1753466,147,175346600,1753467
575421,138,57542100,575422
595279,632,59527900,595280
1650784,280,165078400,1650785
333877,103,33387700,333878
968387,713,96838700,968388
200961,525,20096100,200962
106017,633,10601700,106018
1515429,287,151542900,1515430
676258,689,67625800,676259
1380352,80,138035200,1380342
813546,564,81354600,813547
373454,201,37345400,373455
250124,408,25012400,250125
1063787,52,106378700,1063788
767012,562,76701200,767013
168776,183,16877600,168777
1382360,858,138236000,1382361
1265277,392,126527700,1265278
950250,625,95025000,950240
1870959,946,187095900,1870960
445424,696,44542400,445425
1894252,11,189425200,1894253
793146,480,79314600,793147
1849727,640,184972700,1849728
1298771,647,129877100,1298772
1483731,140,148373100,1483732
714974,870,71497400,714975
1252000,864,125200000,1252001
894668,316,89466800,894669
308540,95,30854000,308541
76085,731,7608500,76086
426005,600,42600500,426006
1821303,85,182130300,1821304
759511,208,75951100,759512
798289,169,79828900,798290
811783,186,81178300,811773
135160,529,13516000,135161
1942562,804,194256200,1942563
818763,398,81876300,818764
230413,524,23041300,230414
1142043,337,114204300,1142044
81440,917,8144000,81441
76270,822,7627000,76271
86651,349,8665100,86652
1337144,77,133714400,1337145
561959,934,56195900,561960
987043,525,98704300,987044
1316475,234,131647500,1316476
1426785,253,142678500,1426786
1176766,118,117676600,1176767
1266026,577,126602600,1266027
1848402,572,184840200,1848403
598000,257,59800000,598001
1515028,6,151502800,1515029
50128,269,5012800,50129
1037483,433,103748300,1037484
1778478,174,177847800,1778479
1462258,776,146225800,1462259
992315,263,99231500,992316
366843,64,36684300,366844
1982397,15,198239700,1982398
772303,444,77230300,772304
37042,661,3704200,37043
1619093,567,161909300,1619094
1094585,867,109458500,1094586
1962545,380,196254500,1962546
804492,452,80449200,804493
1653960,199,165396000,1653961
1832960,851,183296000,1832961
1756500,410,175650000,1756501
1234912,34,123491200,1234913
756046,916,75604600,756047
196819,85,19681900,196820
1796900,539,179690000,1796901
865950,365,86595000,865951
761333,396,76133300,761334
345668,93,34566800,345669
1464712,984,146471200,1464713
1072787,323,107278700,1072788
217136,94,21713600,217137
895418,360,89541800,895419
143891,586,14389100,143892
175858,776,17585800,175859
1372685,542,137268500,1372686
582388,764,58238800,582389
1317749,547,131774900,1317750
1461082,360,146108200,1461083
18614,922,1861400,18615
1633682,14,163368200,1633683
681859,611,68185900,681860
1263776,583,126377600,1263777
849716,220,84971600,849717
1410692,357,141069200,1410693
1448815,760,144881500,1448816
574128,700,57412800,574129
378463,213,37846300,378464
1179506,677,117950600,1179507
1853485,77,185348500,1853486
832986,879,83298600,832987
1893314,579,189331400,1893315
1279910,706,127991000,1279911
801392,890,80139200,801393
50968,242,5096800,50969
1420818,471,142081800,1420819
1557779,428,155777900,1557780
1176857,602,117685700,1176858
1701042,215,170104200,1701043
1601688,526,160168800,1601689
744866,721,74486600,744867
817916,438,81791600,817917
88435,807,8843500,88425
679565,333,67956500,679566
1659034,435,165903400,1659035
643274,149,64327400,643275
248912,376,24891200,248913
1724866,930,172486600,1724867
619422,156,61942200,619423
501178,37,50117800,501179
1121525,10,112152500,1121526
1124902,291,112490200,1124903
1973321,601,197332100,1973322
48205,64,4820500,48206
308864,493,30886400,308865
858008,499,85800800,858009
93692,191,9369200,93693
1645849,571,164584900,1645850
1047318,909,104731800,1047319
1747119,720,174711900,1747120
744818,869,74481800,744819
1489498,787,148949800,1489499
1996576,869,199657600,1996577
1875818,732,187581800,1875819
6643,412,664300,6644
938038,475,93803800,938039
677253,733,67725300,677254
641967,669,64196700,641968
972358,733,97235800,972359
554669,404,55466900,554670
710114,869,71011400,710115
1618321,16,161832100,1618322
984232,877,98423200,984233
1991728,528,199172800,1991729
423309,209,42330900,423310
807554,227,80755400,807555
895982,882,89598200,895983
1730428,19,173042800,1730418
151770,501,15177000,151771
462331,35,46233100,462332
1874150,365,187415000,1874151
1126018,991,112601800,1126019
332975,618,33297500,332976
662223,442,66222300,662213
394512,13,39451200,394513
1017673,697,101767300,1017674
886037,269,88603700,886038
1777812,497,177781200,1777813
148689,824,14868900,148690
235618,989,23561800,235619
1137887,379,113788700,1137888
188845,647,18884500,188846
412797,698,41279700,412798
1330549,270,133054900,1330550
748570,852,74857000,748571
1116584,432,111658400,1116585
451919,127,45191900,451920
1351638,723,135163800,1351639
542117,135,54211700,542118
1961977,987,196197700,1961978
1995836,7,199583600,1995837
1373324,974,137332400,1373325
1826435,110,182643500,1826436
256445,197,25644500,256446
693834,824,69383400,693835
1668749,583,166874900,1668750
1792412,477,179241200,1792413
694106,876,69410600,694107
493889,300,49388900,493890
1310802,155,131080200,1310792
308160,284,30816000,308161
1079769,68,107976900,1079770
223198,353,22319800,223199
863708,63,86370800,863709
1777863,633,177786300,1777864
1657426,585,165742600,1657427
25424,8,2542400,25425
1366105,163,136610500,1366106
1702846,833,170284600,1702847
560064,420,56006400,560065
807015,519,80701500,807016
1120313,674,112031300,1120314
880391,636,88039100,880392
1243819,585,124381900,1243820
1839976,63,183997600,1839966
1399174,437,139917400,1399175
1933767,547,193376700,1933768
1995134,0,199513400,1995135
175742,129,17574200,175743
195142,691,19514200,195143
1332793,213,133279300,1332794
483625,171,48362500,483626
1771087,268,177108700,1771088
1662513,739,166251300,1662514
1426028,250,142602800,1426029
1968211,129,196821100,1968212
1161663,858,116166300,1161664
720488,888,72048800,720489
1298550,732,129855000,1298551
1733998,367,173399800,1733988
433333,511,43333300,433334
1315838,146,131583800,1315839
1578834,65,157883400,1578835
1417397,945,141739700,1417398
1461678,882,146167800,1461679
449831,834,44983100,449832
762657,536,76265700,762658
426405,840,42640500,426406
593201,615,59320100,593202
1945501,865,194550100,1945502
610863,27,61086300,610864
981568,42,98156800,981569
1903959,328,190395900,1903960
1857286,597,185728600,1857287
1762111,848,176211100,1762112
1329368,101,132936800,1329369
1964145,143,196414500,1964146
1536526,741,153652600,1536527
1495049,892,149504900,1495050
909820,563,90982000,909821
719960,75,71996000,719961
283715,936,28371500,283716
