attrInteger,attrInteger,attrInteger,attrInteger
1214628,698,121462800,1214629
1755367,815,175536700,1755368
921096,434,92109600,921097
1479759,809,147975900,1479760
1983105,240,198310500,1983106
1176112,517,117611200,1176113
1284525,879,128452500,1284526
1286977,397,128697700,1286978
41513,391,4151300,41514
1528626,799,152862600,1528627
1362158,483,136215800,1362159
1884367,37,188436700,1884368
244605,271,24460500,244606
318849,241,31884900,318850
311124,895,31112400,311125
926865,827,92686500,926866
458390,231,45839000,458391
48531,333,4853100,48532
735388,28,73538800,735389
1516844,498,151684400,1516845
1970769,78,197076900,1970770
278975,429,27897500,278976
604102,602,60410200,604103
273929,333,27392900,273930
1438303,204,143830300,1438304
1991923,295,199192300,1991924
719781,690,71978100,719782
834920,724,83492000,834921
569011,595,56901100,569012
83282,22,8328200,83283
261432,837,26143200,261433
717740,936,71774000,717741
1030857,113,103085700,1030858
170149,842,17014900,170150
200759,471,20075900,200760
1485291,440,148529100,1485292
476390,781,47639000,476391
1909593,606,190959300,1909594
1171581,944,117158100,1171582
298990,462,29899000,298991
1359711,762,135971100,1359712
1100485,197,110048500,1100486
864270,466,86427000,864271
1065257,182,106525700,1065258
742564,26,74256400,742565
1946530,420,194653000,1946531
38885,192,3888500,38875
1941049,631,194104900,1941050
1757023,575,175702300,1757024
40341,26,4034100,40342
1356501,195,135650100,1356502
1098427,905,109842700,1098428
1012843,309,101284300,1012844
527554,595,52755400,527555
1079411,598,107941100,1079412
363011,166,36301100,363012
1834918,200,183491800,1834919
43184,476,4318400,43185
1249795,780,124979500,1249796
248689,661,24868900,248690
704614,642,70461400,704615
754166,776,75416600,754167
1945494,501,194549400,1945495
1261184,203,126118400,1261185
1158891,746,115889100,1158892
1141861,993,114186100,1141862
358794,480,35879400,358795
796538,231,79653800,796539
927184,461,92718400,927174
1597234,933,159723400,1597235
1000142,255,100014200,1000143
1826660,56,182666000,1826661
928722,266,92872200,928723
1295253,238,129525300,1295254
1318135,328,131813500,1318136
651175,288,65117500,651176
593853,147,59385300,593854
815575,270,81557500,815576
1727013,209,172701300,1727014
467841,11,46784100,467842
1489027,280,148902700,1489028
1821228,389,182122800,1821229
1164613,799,116461300,1164614
461194,135,46119400,461195
276460,97,27646000,276461
324670,995,32467000,324671
1313287,336,131328700,1313288
1047926,122,104792600,1047927
997043,908,99704300,997044
1724199,26,172419900,1724200
1668482,337,166848200,1668483
1314016,762,131401600,1314017
1817160,742,181716000,1817161
976059,885,97605900,976060
448478,792,44847800,448479
751310,307,75131000,751311
1167615,389,116761500,1167616
1598127,507,159812700,1598128
557611,574,55761100,557612
635980,962,63598000,635981
1228444,753,122844400,1228445
1961336,484,196133600,1961337
978274,690,97827400,978275
1084653,538,108465300,1084654
1716440,707,171644000,1716441
1585207,862,158520700,1585208
88310,706,8831000,88311
1118546,660,111854600,1118547
1833016,680,183301600,1833017
381788,622,38178800,381789
1771629,371,177162900,1771630
979842,211,97984200,979843
1434080,266,143408000,1434081
391246,829,39124600,391247
826748,592,82674800,826749
1919472,247,191947200,1919473
1064098,75,106409800,1064099
1786096,597,178609600,1786097
109581,729,10958100,109582
89107,934,8910700,89108
1513138,258,151313800,1513139
799902,680,79990200,799903
1174132,848,117413200,1174133
1305084,883,130508400,1305085
42701,83,4270100,42702
1024633,579,102463300,1024634
899241,947,89924100,899242
1643431,972,164343100,1643432
1653434,146,165343400,1653424
175438,191,17543800,175439
554463,494,55446300,554464
1325856,707,132585600,1325857
820429,101,82042900,820430
650181,117,65018100,650182
788813,289,78881300,788814
1881930,335,188193000,1881931
1493096,798,149309600,1493097
1652787,750,165278700,1652788
351208,475,35120800,351209
1155815,482,115581500,1155816
1077480,330,107748000,1077481
1096195,233,109619500,1096196
1971578,673,197157800,1971579
1316579,929,131657900,1316580
1302087,826,130208700,1302088
1208233,798,120823300,1208234
351992,143,35199200,351993
1727012,543,172701200,1727013
1355674,476,135567400,1355675
1766911,911,176691100,1766912
243328,210,24332800,243329
702576,522,70257600,702577
489954,211,48995400,489955
1619620,753,161962000,1619621
1109670,686,110967000,1109671
597865,380,59786500,597866
1676760,361,167676000,1676761
715146,691,71514600,715147
325941,315,32594100,325942
1231509,251,123150900,1231510
980358,725,98035800,980359
121563,998,12156300,121564
67706,521,6770600,67707
388034,267,38803400,388035
432547,484,43254700,432548
1783108,823,178310800,1783109
1296972,731,129697200,1296973
1577815,816,157781500,1577816
1531655,390,153165500,1531656
536622,495,53662200,536623
337482,802,33748200,337483
749859,547,74985900,749860
620628,249,62062800,620629
199789,638,19978900,199790
575629,729,57562900,575630
936667,537,93666700,936668
541631,895,54163100,541632
834864,483,83486400,834865
923327,137,92332700,923328
692022,293,69202200,692023
548508,821,54850800,548509
1953733,199,195373300,1953734
1781079,445,178107900,1781080
837569,616,83756900,837559
186238,111,18623800,186239
1608992,992,160899200,1608993
1975219,797,197521900,1975220
1762849,599,176284900,1762850
465589,663,46558900,465590
782367,227,78236700,782368
1839985,164,183998500,1839986
114241,699,11424100,114242
1324270,865,132427000,1324271
1519070,494,151907000,1519071
568761,809,56876100,568762
1327997,62,132799700,1327998
169443,912,16944300,169444
1855090,825,185509000,1855091
397426,228,39742600,397427
1413663,314,141366300,1413664
656660,637,65666000,656650
814292,61,81429200,814293
209517,28,20951700,209518
1543790,346,154379000,1543791
86176,769,8617600,86177
291516,389,29151600,291517
906932,629,90693200,906933
1354268,687,135426800,1354269
1493532,245,149353200,1493533
758568,70,75856800,758569
821236,578,82123600,821237
827560,986,82756000,827561
14446,575,1444600,14447
1762368,756,176236800,1762369
1860154,164,186015400,1860155
938057,839,93805700,938058
1295848,228,129584800,1295849
250674,567,25067400,250675
778774,998,77877400,778775
279585,186,27958500,279586
1810928,119,181092800,1810929
1466168,737,146616800,1466169
1705200,763,170520000,1705201
98688,735,9868800,98689
1489828,586,148982800,1489829
540120,491,54012000,540121
1908421,690,190842100,1908422
375498,560,37549800,375499
1341483,93,134148300,1341484
282498,550,28249800,282499
200132,365,20013200,200133
187992,829,18799200,187993
1396632,700,139663200,1396633
589464,285,58946400,589465
497662,955,49766200,497663
1652890,165,165289000,1652891
323036,183,32303600,323026
682510,88,68251000,682511
1396729,73,139672900,1396730
1587329,187,158732900,1587330
323642,239,32364200,323643
674862,657,67486200,674863
544938,897,54493800,544939
1884167,346,188416700,1884168
1568796,194,156879600,1568797
726560,52,72656000,726561
1064417,760,106441700,1064418
1267923,941,126792300,1267924
1026137,294,102613700,1026138
850795,206,85079500,850796
879333,645,87933300,879334
527720,57,52772000,527710
1435435,190,143543500,1435436
1465788,20,146578800,1465789
1387620,848,138762000,1387621
1533869,954,153386900,1533870
1464140,904,146414000,1464141
1293913,317,129391300,1293914
1274571,654,127457100,1274572
1119009,293,111900900,1119010
793718,376,79371800,793719
1645705,808,164570500,1645706
98307,236,9830700,98308
723545,511,72354500,723546
1338536,276,133853600,1338537
462584,289,46258400,462585
1739275,411,173927500,1739276
1274878,937,127487800,1274879
67221,121,6722100,67222
1036064,88,103606400,1036065
768904,755,76890400,768905
1626101,630,162610100,1626102
867028,359,86702800,867029
1983119,344,198311900,1983120
943711,554,94371100,943712
286413,643,28641300,286414
404486,766,40448600,404487
659317,848,65931700,659318
774221,347,77422100,774222
26800,557,2680000,26790
530938,787,53093800,530939
78398,626,7839800,78399
1870785,721,187078500,1870786
229200,445,22920000,229201
1335122,601,133512200,1335112
1139729,324,113972900,1139730
924493,38,92449300,924494
1409661,732,140966100,1409662
1010679,360,101067900,1010680
919589,254,91958900,919590
1504769,868,150476900,1504770
1973016,885,197301600,1973017
1863989,904,186398900,1863990
875933,10,87593300,875934
1256033,986,125603300,1256034
1262474,565,126247400,1262475
1723898,133,172389800,1723899
1084466,850,108446600,1084467
1120213,772,112021300,1120214
327015,652,32701500,327016
52158,384,5215800,52159
944049,157,94404900,944050
1430602,189,143060200,1430603
408423,423,40842300,408424
1994409,267,199440900,1994399
981714,395,98171400,981715
676239,577,67623900,676240
675665,838,67566500,675666
291562,461,29156200,291563
894451,902,89445100,894452
1047465,26,104746500,1047466
1556357,704,155635700,1556358
1564935,611,156493500,1564936
855912,8,85591200,855913
456334,28,45633400,456335
1241953,199,124195300,1241954
1978338,368,197833800,1978339
1107346,238,110734600,1107347
791789,1,79178900,791790
929282,418,92928200,929283
987764,515,98776400,987765
425489,726,42548900,425490
763988,203,76398800,763989
611621,846,61162100,611622
1089455,38,108945500,1089456
1280941,342,128094100,1280942
1029300,210,102930000,1029301
855945,31,85594500,855946
1540813,5,154081300,1540814
921169,309,92116900,921170
1095537,568,109553700,1095538
1153872,707,115387200,1153873
576266,961,57626600,576267
859599,167,85959900,859600
262373,837,26237300,262374
210245,771,21024500,210246
1797580,260,179758000,1797581
1565274,147,156527400,1565264
1061140,835,106114000,1061141
1505924,115,150592400,1505925
1523901,670,152390100,1523902
1294502,582,129450200,1294503
1542380,545,154238000,1542381
1286356,396,128635600,1286357
1825935,166,182593500,1825936
901425,569,90142500,901426
166659,824,16665900,166660
926502,859,92650200,926503
604241,476,60424100,604242
1453464,926,145346400,1453465
50421,236,5042100,50422
1315612,268,131561200,1315613
1240558,70,124055800,1240559
899677,650,89967700,899678
177267,721,17726700,177268
394050,328,39405000,394051
385364,924,38536400,385365
1078989,305,107898900,1078990
1396812,151,139681200,1396813
1260184,61,126018400,1260185
232568,547,23256800,232569
1444762,498,144476200,1444763
577403,265,57740300,577404
1848616,937,184861600,1848617
1260945,78,126094500,1260946
1212491,443,121249100,1212492
1958648,823,195864800,1958649
1815300,818,181530000,1815301
1326413,882,132641300,1326414
1347219,97,134721900,1347220
1173221,823,117322100,1173222
736219,725,73621900,736220
520035,400,52003500,520036
543191,753,54319100,543192
282686,251,28268600,282687
1188285,772,118828500,1188286
1818349,969,181834900,1818350
282885,913,28288500,282875
1586846,895,158684600,1586847
10253,655,1025300,10254
1964494,155,196449400,1964495
566389,338,56638900,566390
1502149,401,150214900,1502150
1119526,387,111952600,1119527
216839,91,21683900,216840
1053032,469,105303200,1053033
110522,669,11052200,110523
1347457,783,134745700,1347458
773019,843,77301900,773009
1191518,156,119151800,1191519
417737,540,41773700,417738
76421,87,7642100,76422
1958575,776,195857500,1958576
1582036,226,158203600,1582037
759817,370,75981700,759818
475703,434,47570300,475704
203693,13,20369300,203694
532245,276,53224500,532246
52674,578,5267400,52675
725645,963,72564500,725646
1651731,129,165173100,1651732
190971,572,19097100,190972
518435,494,51843500,518436
1473979,642,147397900,1473980
993525,459,99352500,993526
1869674,863,186967400,1869675
912668,248,91266800,912669
51062,243,5106200,51063
353486,107,35348600,353487
82000,827,8200000,82001
959889,646,95988900,959890
1449282,819,144928200,1449272
1621504,323,162150400,1621505
1686579,710,168657900,1686580
1035373,564,103537300,1035374
1905770,390,190577000,1905771
1711703,947,171170300,1711704
1271636,982,127163600,1271637
668616,633,66861600,668617
1706485,814,170648500,1706486
646549,151,64654900,646550
951902,534,95190200,951903
1732175,957,173217500,1732176
1653257,952,165325700,1653258
338011,973,33801100,338012
190050,733,19005000,190051
1479530,362,147953000,1479520
176819,847,17681900,176820
1645597,372,164559700,1645598
1431026,708,143102600,1431027
1150923,319,115092300,1150924
4904,429,490400,4905
1782639,785,178263900,1782640
1356136,376,135613600,1356137
785420,38,78542000,785421
314834,56,31483400,314835
1807640,986,180764000,1807641
1147167,183,114716700,1147168
896103,326,89610300,896104
1854468,755,185446800,1854469
459854,998,45985400,459855
1363392,500,136339200,1363393
636060,156,63606000,636061
1842434,86,184243400,1842435
1600519,277,160051900,1600520
1447623,426,144762300,1447624
822224,404,82222400,822225
1537073,212,153707300,1537074
413868,877,41386800,413869
385131,490,38513100,385132
173353,276,17335300,173354
1903597,965,190359700,1903598
1349258,116,134925800,1349259
1990051,214,199005100,1990052
245297,551,24529700,245298
1800227,400,180022700,1800228
995182,11,99518200,995183
1498150,881,149815000,1498151
864787,624,86478700,864788
308386,492,30838600,308387
1960122,430,196012200,1960123
791523,6,79152300,791524
1633737,218,163373700,1633738
1304225,727,130422500,1304226
647707,497,64770700,647708
1943583,876,194358300,1943584
13882,633,1388200,13883
804084,537,80408400,804085
1690661,570,169066100,1690662
911532,630,91153200,911533
1883959,172,188395900,1883960
1530425,125,153042500,1530426
232946,28,23294600,232947
1592193,239,159219300,1592194
620279,489,62027900,620280
246532,0,24653200,246533
595102,263,59510200,595103
1959452,310,195945200,1959453
1440562,703,144056200,1440563
1401860,549,140186000,1401861
270754,179,27075400,270755
1776157,263,177615700,1776158
1834085,495,183408500,1834086
1334902,613,133490200,1334903
357724,18,35772400,357725
1573044,27,157304400,1573045
894311,217,89431100,894312
518667,702,51866700,518668
1464013,780,146401300,1464014
1919947,862,191994700,1919948
1104827,276,110482700,1104828
527794,212,52779400,527795
1663599,508,166359900,1663600
1975164,920,197516400,1975165
42057,293,4205700,42058
1246550,164,124655000,1246551
1517587,547,151758700,1517588
222026,420,22202600,222027
30770,943,3077000,30771
504775,701,50477500,504776
1501728,885,150172800,1501729
1404537,51,140453700,1404538
1249484,984,124948400,1249485
1671782,208,167178200,1671783
1583301,391,158330100,1583302
804599,73,80459900,804600
108183,580,10818300,108184
1626693,251,162669300,1626694
193708,700,19370800,193709
357647,728,35764700,357648
1369065,304,136906500,1369066
146758,930,14675800,146759
1108755,981,110875500,1108756
1484478,853,148447800,1484479
75373,890,7537300,75374
1387274,795,138727400,1387275
615631,857,61563100,615632
971301,688,97130100,971302
791625,844,79162500,791626
1776766,330,177676600,1776767
81260,496,8126000,81261
1622163,580,162216300,1622164
413851,32,41385100,413852
599352,610,59935200,599353
1218120,187,121812000,1218121
349899,932,34989900,349900
787070,275,78707000,787071
959371,237,95937100,959372
761710,287,76171000,761711
1985436,950,198543600,1985437
961537,163,96153700,961538
384391,232,38439100,384392
1611518,963,161151800,1611519
1797191,839,179719100,1797192
1941794,641,194179400,1941795
1290226,540,129022600,1290227
516501,220,51650100,516502
1060742,365,106074200,1060743
1183793,149,118379300,1183794
1065545,225,106554500,1065546
653413,582,65341300,653414
689920,224,68992000,689921
1331997,790,133199700,1331998
1949881,889,194988100,1949882
897944,706,89794400,897945
1716852,83,171685200,1716853
438360,550,43836000,438361
207497,657,20749700,207498
823136,512,82313600,823137
1458962,973,145896200,1458963
432367,329,43236700,432368
1058111,450,105811100,1058112
1629037,252,162903700,1629038
1574927,879,157492700,1574928
248516,802,24851600,248517
871375,713,87137500,871376
1265556,534,126555600,1265557
889961,355,88996100,889962
1812246,506,181224600,1812247
957725,860,95772500,957726
1647302,838,164730200,1647303
1430022,738,143002200,1430023
1100140,207,110014000,1100141
1482342,101,148234200,1482343
1573593,752,157359300,1573594
1151590,315,115159000,1151591
1930917,847,193091700,1930918
1132501,52,113250100,1132502
1011489,69,101148900,1011490
1235491,711,123549100,1235492
571618,55,57161800,571619
481278,835,48127800,481279
528129,766,52812900,528130
471923,696,47192300,471924
1905441,219,190544100,1905442
328825,639,32882500,328826
1612992,969,161299200,1612993
1468109,130,146810900,1468110
1027565,83,102756500,1027566
1119408,374,111940800,1119409
9724,971,972400,9725
1506545,531,150654500,1506546
228321,263,22832100,228322
1697638,62,169763800,1697639
162513,293,16251300,162514
1192615,134,119261500,1192616
1071380,457,107138000,1071381
1635442,190,163544200,1635443
1580110,380,158011000,1580111
962010,352,96201000,962011
855235,70,85523500,855236
323287,156,32328700,323277
338876,885,33887600,338866
477679,244,47767900,477680
1505512,637,150551200,1505513
491225,726,49122500,491226
108601,231,10860100,108602
1280828,630,128082800,1280829
521012,875,52101200,521013
52554,41,5255400,52555
1678555,975,167855500,1678556
986426,372,98642600,986427
1193106,653,119310600,1193107
491475,557,49147500,491476
1002494,170,100249400,1002495
1844436,824,184443600,1844437
1773009,569,177300900,1773010
988424,118,98842400,988425
1102191,8,110219100,1102192
1294070,932,129407000,1294071
781530,588,78153000,781531
1942388,662,194238800,1942389
115394,187,11539400,115395
1561360,849,156136000,1561361
601121,986,60112100,601122
1969823,257,196982300,1969824
1370158,470,137015800,1370159
410329,312,41032900,410330
1981761,580,198176100,1981762
1838756,316,183875600,1838757
618856,842,61885600,618857
141859,492,14185900,141860
1024678,581,102467800,1024679
374085,824,37408500,374086
540322,586,54032200,540312
1306881,782,130688100,1306882
192590,996,19259000,192591
1590602,261,159060200,1590603
1447614,845,144761400,1447615
1776937,348,177693700,1776938
1835287,989,183528700,1835288
1337208,229,133720800,1337209
1708275,375,170827500,1708276
1731008,16,173100800,1731009
1855092,303,185509200,1855093
1768626,2,176862600,1768627
811020,4,81102000,811021
549568,140,54956800,549569
50400,994,5040000,50401
362698,428,36269800,362699
1286682,739,128668200,1286683
303514,500,30351400,303515
1373392,472,137339200,1373393
302711,280,30271100,302712
334408,920,33440800,334409
637356,849,63735600,637357
830599,959,83059900,830600
1157455,667,115745500,1157445
476774,144,47677400,476775
78316,863,7831600,78317
591206,310,59120600,591207
367896,144,36789600,367897
1092123,453,109212300,1092124
871145,575,87114500,871146
403119,485,40311900,403120
633106,160,63310600,633107
1741901,224,174190100,1741902
311865,243,31186500,311866
329810,29,32981000,329811
1755121,596,175512100,1755122
558911,705,55891100,558912
1327003,957,132700300,1327004
1211121,653,121112100,1211122
519794,5,51979400,519795
149463,436,14946300,149464
1323575,261,132357500,1323576
1904885,883,190488500,1904886
734283,541,73428300,734284
792407,2,79240700,792408
152524,587,15252400,152525
1625755,360,162575500,1625756
1548846,528,154884600,1548847
1059297,210,105929700,1059298
192410,324,19241000,192411
249162,96,24916200,249163
1676452,816,167645200,1676453
543427,50,54342700,543428
1989440,619,198944000,1989441
208438,66,20843800,208439
286855,748,28685500,286856
336138,454,33613800,336139
475922,10,47592200,475923
1069346,467,106934600,1069347
267478,657,26747800,267479
515414,299,51541400,515415
142345,730,14234500,142346
1099099,879,109909900,1099100
933534,501,93353400,933535
158267,901,15826700,158268
1558007,13,155800700,1558008
1082820,173,108282000,1082821
193937,607,19393700,193938
509633,671,50963300,509634
1981554,535,198155400,1981555
1279192,381,127919200,1279193
284643,24,28464300,284644
738095,498,73809500,738096
425327,32,42532700,425328
1577175,593,157717500,1577176
1593895,387,159389500,1593896
1370316,518,137031600,1370317
1399790,839,139979000,1399791
1106107,424,110610700,1106108
1188296,672,118829600,1188297
275669,706,27566900,275670
1114120,538,111412000,1114121
1030091,998,103009100,1030092
1745692,826,174569200,1745693
1203847,900,120384700,1203848
478839,871,47883900,478840
820749,18,82074900,820750
1389776,301,138977600,1389777
1527145,287,152714500,1527146
1978662,561,197866200,1978663
1773421,759,177342100,1773422
1170129,656,117012900,1170130
113738,13,11373800,113739
1584153,65,158415300,1584154
1061505,450,106150500,1061506
644729,964,64472900,644730
1585595,899,158559500,1585596
669331,139,66933100,669332
1374503,150,137450300,1374504
1426081,266,142608100,1426082
260112,17,26011200,260113
555319,437,55531900,555320
420403,856,42040300,420404
300841,784,30084100,300842
577141,614,57714100,577142
243054,355,24305400,243055
435053,944,43505300,435054
72043,473,7204300,72044
538358,60,53835800,538359
570287,243,57028700,570288
274777,591,27477700,274778
1539654,490,153965400,1539644
1818384,915,181838400,1818385
1272493,212,127249300,1272494
1718981,134,171898100,1718982
981689,803,98168900,981690
1203874,59,120387400,1203875
1245952,854,124595200,1245953
1004536,927,100453600,1004537
1755998,662,175599800,1755999
1710141,236,171014100,1710142
1861561,23,186156100,1861562
730499,97,73049900,730500
1144016,479,114401600,1144017
149576,809,14957600,149577
1337775,308,133777500,1337776
174641,713,17464100,174642
1459749,513,145974900,1459750
1256198,29,125619800,1256199
1432230,640,143223000,1432231
1806986,669,180698600,1806987
93437,264,9343700,93438
508627,888,50862700,508628
546363,444,54636300,546364
235626,207,23562600,235627
474489,209,47448900,474490
886950,579,88695000,886951
1667562,760,166756200,1667563
942671,796,94267100,942672
1793816,654,179381600,1793817
1173838,326,117383800,1173839
688500,102,68850000,688501
510104,807,51010400,510105
568281,811,56828100,568282
795513,750,79551300,795514
1211833,322,121183300,1211834
1555147,215,155514700,1555148
1502489,538,150248900,1502490
564960,666,56496000,564961
11879,401,1187900,11880
1997071,686,199707100,1997072
1209793,333,120979300,1209794
185448,774,18544800,185449
1108072,859,110807200,1108073
662217,166,66221700,662218
1367823,465,136782300,1367824
1423698,81,142369800,1423699
228829,211,22882900,228830
1081542,487,108154200,1081543
1073881,260,107388100,1073882
1232978,78,123297800,1232979
805803,472,80580300,805804
121584,698,12158400,121585
254787,586,25478700,254788
844789,729,84478900,844790
921212,258,92121200,921213
1948318,693,194831800,1948319
1180352,335,118035200,1180353
771445,319,77144500,771446
172160,867,17216000,172161
1194675,930,119467500,1194676
1864111,976,186411100,1864112
962517,204,96251700,962518
513016,35,51301600,513017
317012,894,31701200,317013
808261,80,80826100,808262
1875363,676,187536300,1875364
1685779,712,168577900,1685780
246750,814,24675000,246751
1210517,455,121051700,1210518
1471498,842,147149800,1471499
105225,932,10522500,105226
66380,818,6638000,66381
1517652,141,151765200,1517653
271915,121,27191500,271916
1229623,590,122962300,1229624
624636,635,62463600,624637
274368,180,27436800,274369
1976384,651,197638400,1976385
803587,249,80358700,803588
195433,3,19543300,195434
578503,989,57850300,578504
1418799,758,141879900,1418800
1718289,320,171828900,1718290
528566,702,52856600,528556
363061,281,36306100,363062
1694713,792,169471300,1694714
678520,34,67852000,678521
1786484,957,178648400,1786485
961525,718,96152500,961526
1366348,322,136634800,1366349
1272569,310,127256900,1272570
662152,345,66215200,662153
1759021,70,175902100,1759011
913606,309,91360600,913607
893738,85,89373800,893739
1438704,775,143870400,1438705
375068,444,37506800,375069
1249673,795,124967300,1249674
1248825,438,124882500,1248826
745776,105,74577600,745777
811915,777,81191500,811916
1624191,551,162419100,1624192
701082,711,70108200,701083
1315107,46,131510700,1315108
1395056,267,139505600,1395057
151453,972,15145300,151454
1942552,452,194255200,1942553
691552,550,69155200,691553
483863,186,48386300,483864
726943,966,72694300,726933
1428741,252,142874100,1428742
1445614,109,144561400,1445604
871502,566,87150200,871503
53640,436,5364000,53641
1394848,208,139484800,1394849
1691784,698,169178400,1691785
965126,742,96512600,965127
954938,405,95493800,954939
1528671,798,152867100,1528672
52201,949,5220100,52202
596169,882,59616900,596170
646651,308,64665100,646652
1782263,631,178226300,1782264
1458310,279,145831000,1458311
423795,12,42379500,423796
342301,965,34230100,342302
1084024,539,108402400,1084025
1699457,337,169945700,1699458
1461864,734,146186400,1461865
1128336,465,112833600,1128337
457167,818,45716700,457168
1321160,709,132116000,1321161
1711736,111,171173600,1711737
186036,718,18603600,186037
103086,101,10308600,103087
1005797,577,100579700,1005798
1970713,985,197071300,1970714
81633,904,8163300,81634
1998957,773,199895700,1998958
740301,45,74030100,740291
1475118,499,147511800,1475119
102940,601,10294000,102941
555177,453,55517700,555178
717310,224,71731000,717311
1436156,492,143615600,1436157
1156737,362,115673700,1156738
1530226,310,153022600,1530227
1238670,14,123867000,1238671
792636,216,79263600,792626
1581838,616,158183800,1581839
1858237,955,185823700,1858238
217487,287,21748700,217488
1442493,582,144249300,1442494
349367,506,34936700,349368
1550268,298,155026800,1550269
323920,693,32392000,323921
52956,680,5295600,52957
1792773,46,179277300,1792774
1851466,647,185146600,1851467
603523,264,60352300,603524
1015392,665,101539200,1015393
1251088,998,125108800,1251089
423741,371,42374100,423742
1870828,60,187082800,1870829
1414254,545,141425400,1414255
867507,457,86750700,867508
1464571,953,146457100,1464572
1588460,81,158846000,1588461
1727271,520,172727100,1727272
1821480,842,182148000,1821481
1534424,253,153442400,1534425
643918,763,64391800,643919
1916587,924,191658700,1916588
191854,579,19185400,191855
1844726,176,184472600,1844727
1369810,646,136981000,1369811
1855451,650,185545100,1855452
1387679,298,138767900,1387680
1102727,789,110272700,1102728
1863028,565,186302800,1863029
432185,614,43218500,432186
1700577,356,170057700,1700578
1636087,336,163608700,1636088
1671278,75,167127800,1671279
66242,22,6624200,66243
1663197,809,166319700,1663198
1925814,855,192581400,1925815
1772254,867,177225400,1772255
1345006,232,134500600,1345007
533207,500,53320700,533208
851979,768,85197900,851980
451756,778,45175600,451757
1556684,364,155668400,1556685
438297,687,43829700,438298
401011,440,40101100,401012
1272982,240,127298200,1272983
1524504,625,152450400,1524505
1927535,11,192753500,1927536
715793,360,71579300,715794
1948141,971,194814100,1948142
686295,622,68629500,686296
1489565,539,148956500,1489566
1603418,409,160341800,1603419
850213,804,85021300,850214
1133459,498,113345900,1133460
130179,782,13017900,130180
399988,95,39998800,399989
1358643,712,135864300,1358644
978379,61,97837900,978380
654210,440,65421000,654211
51746,588,5174600,51747
444228,686,44422800,444229
1906580,847,190658000,1906581
848202,363,84820200,848203
1280575,599,128057500,1280576
1263877,75,126387700,1263878
1660115,304,166011500,1660116
619279,23,61927900,619280
658355,179,65835500,658356
1765054,635,176505400,1765055
1243990,996,124399000,1243991
55240,429,5524000,55241
1437988,171,143798800,1437989
1883038,228,188303800,1883039
1041175,155,104117500,1041176
832115,651,83211500,832116
1919411,910,191941100,1919412
1188961,734,118896100,1188962
872948,747,87294800,872949
897923,390,89792300,897924
708356,248,70835600,708357
547566,1,54756600,547567
1265280,590,126528000,1265281
1170445,10,117044500,1170446
1422811,593,142281100,1422812
301137,982,30113700,301138
387327,714,38732700,387317
1479495,929,147949500,1479496
590170,286,59017000,590171
88172,450,8817200,88173
1633352,516,163335200,1633353
1686496,118,168649600,1686497
1327358,433,132735800,1327359
673479,889,67347900,673480
123331,978,12333100,123332
575674,525,57567400,575675
1201120,36,120112000,1201121
40762,70,4076200,40763
657539,718,65753900,657540
1888059,42,188805900,1888060
134411,4,13441100,134412
1965258,477,196525800,1965259
994204,569,99420400,994205
1566284,417,156628400,1566285
1819890,663,181989000,1819891
298062,994,29806200,298063
34737,294,3473700,34738
1357453,62,135745300,1357454
437858,767,43785800,437859
1442447,828,144244700,1442448
377231,914,37723100,377232
1856684,840,185668400,1856685
1310358,41,131035800,1310359
1939271,101,193927100,1939272
55586,392,5558600,55587
306394,852,30639400,306395
4358,377,435800,4359
1281955,972,128195500,1281956
1254229,519,125422900,1254230
368696,810,36869600,368697
49287,773,4928700,49288
1264119,51,126411900,1264120
1480322,447,148032200,1480323
1098711,260,109871100,1098712
1587389,979,158738900,1587390
750283,658,75028300,750284
1024425,628,102442500,1024426
1076013,815,107601300,1076014
1286283,722,128628300,1286284
1653922,123,165392200,1653923
31468,604,3146800,31469
874004,436,87400400,874005
1998394,220,199839400,1998395
1246750,226,124675000,1246751
1510633,491,151063300,1510634
1080801,482,108080100,1080802
989990,724,98999000,989991
803280,805,80328000,803281
1496748,634,149674800,1496749
82010,90,8201000,82011
954902,652,95490200,954903
755570,666,75557000,755571
22733,947,2273300,22734
1231494,547,123149400,1231495
695321,471,69532100,695322
282307,142,28230700,282308
301990,709,30199000,301991
730178,389,73017800,730179
1559235,484,155923500,1559236
280087,696,28008700,280088
1551449,845,155144900,1551450
1908085,172,190808500,1908086
1694608,895,169460800,1694609
612474,662,61247400,612475
532623,896,53262300,532624
128677,796,12867700,128678
1856289,310,185628900,1856290
518943,253,51894300,518944
390927,845,39092700,390928
512951,38,51295100,512952
1687396,480,168739600,1687397
1315532,341,131553200,1315533
1551485,376,155148500,1551486
543082,182,54308200,543083
321062,397,32106200,321063
1459344,917,145934400,1459345
410221,353,41022100,410222
1308283,755,130828300,1308284
1556330,708,155633000,1556331
862722,676,86272200,862723
175521,15,17552100,175522
1790149,57,179014900,1790150
30202,35,3020200,30203
1660039,780,166003900,1660040
1837543,508,183754300,1837544
1145793,383,114579300,1145794
388739,204,38873900,388740
369007,232,36900700,369008
1475997,196,147599700,1475998
535312,297,53531200,535313
213665,398,21366500,213666
1511591,524,151159100,1511592
1933045,439,193304500,1933046
661711,484,66171100,661712
151824,770,15182400,151825
1817153,462,181715300,1817154
1308895,482,130889500,1308896
1171577,450,117157700,1171578
